Customer_ID,Customer_Name,City,State,Customer_Segment
CUST-2069,Priya Reddy,Mumbai,Maharashtra,Frequent Buyer
CUST-2070,Karan Deshmukh,Jaipur,Rajasthan,Frequent Buyer
CUST-2071,Amit Verma,Ahmedabad,Gujarat,Frequent Buyer
CUST-2072,Neha Nair,Mumbai,Maharashtra,Standard
CUST-2073,Neha Patel,Bengaluru,Karnataka,Frequent Buyer
CUST-2074,Nikhil Patel,Bengaluru,Karnataka,VIP Customer
CUST-2075,Ishita Verma,Kolkata,West Bengal,Standard
CUST-2076,Varun Sharma,Chennai,Tamil Nadu,Frequent Buyer
CUST-2077,Vikram Shah,Jaipur,Rajasthan,Standard
CUST-2078,Priya Joshi,Mumbai,Maharashtra,Standard
CUST-2079,Vikram Reddy,Kolkata,West Bengal,Standard
CUST-2080,Aarav Kulkarni,Chennai,Tamil Nadu,Standard
CUST-2081,Diya Patel,Ahmedabad,Gujarat,Frequent Buyer
CUST-2082,Rahul Kulkarni,Delhi,Delhi,Standard
CUST-2083,Vikram Nair,Bengaluru,Karnataka,Frequent Buyer
CUST-2084,Vikram Singh,Thane,Maharashtra,Standard
CUST-2085,Vikram Reddy,Thane,Maharashtra,Standard
CUST-2086,Vikram Mehta,Thane,Maharashtra,Standard
CUST-2087,Ishita Kulkarni,Thane,Maharashtra,Standard
CUST-2088,Diya Chopra,Mumbai,Maharashtra,Frequent Buyer
CUST-2089,Neha Banerjee,Hyderabad,Telangana,Frequent Buyer
CUST-2090,Karan Nair,Ahmedabad,Gujarat,Standard
CUST-2091,Vikram Rao,Jaipur,Rajasthan,Standard
CUST-2092,Karan Banerjee,Hyderabad,Telangana,Standard
CUST-2093,Nikhil Mehta,Thane,Maharashtra,Standard
CUST-2094,Aditya Banerjee,Mumbai,Maharashtra,Standard
CUST-2095,Siddharth Rao,Chennai,Tamil Nadu,Frequent Buyer
CUST-2096,Nikhil Deshmukh,Mumbai,Maharashtra,Standard
CUST-2097,Aarav Banerjee,Mumbai,Maharashtra,Standard
CUST-2098,Riya Patel,Mumbai,Maharashtra,Frequent Buyer
CUST-2099,Kavya Banerjee,Mumbai,Maharashtra,Standard
CUST-2100,Varun Deshmukh,Jaipur,Rajasthan,Frequent Buyer
CUST-2101,Aditya Mehta,Thane,Maharashtra,Standard
CUST-2102,Rahul Deshmukh,Delhi,Delhi,Standard
CUST-2103,Vikram Mehta,Ahmedabad,Gujarat,Standard
CUST-2104,Priya Sharma,Kolkata,West Bengal,Standard
CUST-2105,Riya Banerjee,Kolkata,West Bengal,Standard
CUST-2106,Rohan Rao,Kolkata,West Bengal,Frequent Buyer
CUST-2107,Amit Deshmukh,Thane,Maharashtra,Standard
CUST-2108,Kavya Sharma,Thane,Maharashtra,Standard
CUST-2109,Aditya Gupta,Mumbai,Maharashtra,Standard
CUST-2110,Kavya Nair,Ahmedabad,Gujarat,Frequent Buyer
CUST-2111,Varun Shah,Pune,Maharashtra,Standard
CUST-2112,Neha Sharma,Mumbai,Maharashtra,Standard
CUST-2113,Riya Singh,Chennai,Tamil Nadu,Standard
CUST-2114,Pooja Gupta,Thane,Maharashtra,Standard
CUST-2115,Priya Nair,Hyderabad,Telangana,Frequent Buyer
CUST-2116,Rahul Joshi,Chennai,Tamil Nadu,Standard
CUST-2117,Meera Deshmukh,Hyderabad,Telangana,Frequent Buyer
CUST-2118,Amit Gupta,Ahmedabad,Gujarat,Standard
CUST-2119,Ishita Deshmukh,Kolkata,West Bengal,Standard
CUST-2120,Rohan Gupta,Hyderabad,Telangana,Frequent Buyer
CUST-2121,Diya Deshmukh,Delhi,Delhi,Frequent Buyer
CUST-2122,Meera Kulkarni,Jaipur,Rajasthan,Standard
CUST-2123,Riya Reddy,Delhi,Delhi,Frequent Buyer
CUST-2124,Siddharth Gupta,Thane,Maharashtra,Standard
CUST-2125,Siddharth Gupta,Ahmedabad,Gujarat,Standard
CUST-2126,Amit Patel,Hyderabad,Telangana,Frequent Buyer
CUST-2127,Rohan Nair,Hyderabad,Telangana,Standard
CUST-2128,Pooja Deshmukh,Delhi,Delhi,Frequent Buyer
CUST-2129,Meera Kulkarni,Thane,Maharashtra,Standard
CUST-2130,Riya Rao,Thane,Maharashtra,Standard
CUST-2131,Riya Verma,Kolkata,West Bengal,Standard
CUST-2132,Sneha Shah,Chennai,Tamil Nadu,Standard
CUST-2133,Ananya Nair,Mumbai,Maharashtra,Standard
CUST-2134,Riya Banerjee,Thane,Maharashtra,Frequent Buyer
CUST-2135,Priya Reddy,Kolkata,West Bengal,VIP Customer
CUST-2136,Meera Sharma,Delhi,Delhi,Standard
CUST-2137,Kavya Mehta,Mumbai,Maharashtra,Standard
CUST-2138,Rahul Nair,Kolkata,West Bengal,Standard
CUST-2139,Ananya Deshmukh,Hyderabad,Telangana,Frequent Buyer
CUST-2140,Karan Patel,Mumbai,Maharashtra,Standard
CUST-2141,Varun Gupta,Bengaluru,Karnataka,Standard
CUST-2142,Karan Patel,Jaipur,Rajasthan,Standard
CUST-2143,Kavya Chopra,Jaipur,Rajasthan,Frequent Buyer
CUST-2144,Nikhil Sharma,Jaipur,Rajasthan,Standard
CUST-2145,Pooja Verma,Jaipur,Rajasthan,Standard
CUST-2146,Vikram Kulkarni,Kolkata,West Bengal,Standard
CUST-2147,Ananya Shah,Ahmedabad,Gujarat,Frequent Buyer
CUST-2148,Riya Joshi,Ahmedabad,Gujarat,Standard
CUST-2149,Rahul Mehta,Kolkata,West Bengal,Standard
CUST-2150,Meera Chopra,Hyderabad,Telangana,Standard
CUST-2151,Siddharth Deshmukh,Chennai,Tamil Nadu,Standard
CUST-2152,Ishita Joshi,Chennai,Tamil Nadu,Standard
CUST-2153,Aditya Kulkarni,Pune,Maharashtra,Frequent Buyer
CUST-2154,Varun Gupta,Bengaluru,Karnataka,Frequent Buyer
CUST-2155,Aarav Verma,Kolkata,West Bengal,Frequent Buyer
CUST-2156,Meera Singh,Delhi,Delhi,VIP Customer
CUST-2157,Priya Joshi,Kolkata,West Bengal,Standard
CUST-2158,Rahul Verma,Ahmedabad,Gujarat,Frequent Buyer
CUST-2159,Ananya Sharma,Kolkata,West Bengal,Frequent Buyer
CUST-2160,Rohan Rao,Ahmedabad,Gujarat,Frequent Buyer
CUST-2161,Aarav Gupta,Jaipur,Rajasthan,Frequent Buyer
CUST-2162,Aditya Rao,Pune,Maharashtra,Standard
CUST-2163,Vikram Nair,Ahmedabad,Gujarat,Standard
CUST-2164,Siddharth Deshmukh,Ahmedabad,Gujarat,Standard
CUST-2165,Varun Sharma,Ahmedabad,Gujarat,Standard
CUST-2166,Aditya Reddy,Hyderabad,Telangana,VIP Customer
CUST-2167,Kavya Mehta,Jaipur,Rajasthan,Standard
CUST-2168,Priya Joshi,Kolkata,West Bengal,Frequent Buyer
CUST-2169,Diya Patel,Hyderabad,Telangana,Standard
CUST-2170,Aditya Banerjee,Jaipur,Rajasthan,Standard
CUST-2171,Pooja Kulkarni,Jaipur,Rajasthan,Standard
CUST-2172,Aarav Reddy,Chennai,Tamil Nadu,Standard
CUST-2173,Pooja Kulkarni,Delhi,Delhi,VIP Customer
CUST-2174,Ananya Kulkarni,Mumbai,Maharashtra,Frequent Buyer
CUST-2175,Riya Sharma,Hyderabad,Telangana,Standard
CUST-2176,Ishita Reddy,Bengaluru,Karnataka,Standard
CUST-2177,Ishita Banerjee,Chennai,Tamil Nadu,Standard
CUST-2178,Ananya Banerjee,Mumbai,Maharashtra,Standard
CUST-2179,Rohan Banerjee,Jaipur,Rajasthan,Standard
CUST-2180,Amit Rao,Mumbai,Maharashtra,Standard
CUST-2181,Rahul Singh,Bengaluru,Karnataka,Standard
CUST-2182,Varun Singh,Hyderabad,Telangana,Frequent Buyer
CUST-2183,Ananya Joshi,Ahmedabad,Gujarat,Standard
CUST-2184,Rohan Rao,Delhi,Delhi,Frequent Buyer
CUST-2185,Ananya Singh,Jaipur,Rajasthan,Frequent Buyer
CUST-2186,Sneha Verma,Hyderabad,Telangana,Frequent Buyer
CUST-2187,Pooja Chopra,Thane,Maharashtra,VIP Customer
CUST-2188,Ishita Verma,Kolkata,West Bengal,Standard
CUST-2189,Diya Nair,Bengaluru,Karnataka,VIP Customer
CUST-2190,Meera Patel,Bengaluru,Karnataka,Standard
CUST-2191,Karan Mehta,Bengaluru,Karnataka,Standard
CUST-2192,Meera Gupta,Thane,Maharashtra,Frequent Buyer
CUST-2193,Kavya Patel,Ahmedabad,Gujarat,Frequent Buyer
CUST-2194,Priya Banerjee,Chennai,Tamil Nadu,Standard
CUST-2195,Amit Kulkarni,Delhi,Delhi,VIP Customer
CUST-2196,Varun Deshmukh,Pune,Maharashtra,Standard
CUST-2197,Neha Singh,Ahmedabad,Gujarat,Frequent Buyer
CUST-2198,Nikhil Reddy,Jaipur,Rajasthan,Standard
CUST-2199,Priya Kulkarni,Ahmedabad,Gujarat,Frequent Buyer
CUST-2200,Ananya Verma,Ahmedabad,Gujarat,Standard
CUST-2201,Siddharth Banerjee,Pune,Maharashtra,Frequent Buyer
CUST-2202,Ananya Nair,Hyderabad,Telangana,Standard
CUST-2203,Sneha Deshmukh,Thane,Maharashtra,Frequent Buyer
CUST-2204,Siddharth Sharma,Bengaluru,Karnataka,Standard
CUST-2205,Priya Patel,Chennai,Tamil Nadu,Frequent Buyer
CUST-2206,Diya Banerjee,Hyderabad,Telangana,Frequent Buyer
CUST-2207,Ananya Singh,Pune,Maharashtra,Standard
CUST-2208,Meera Mehta,Pune,Maharashtra,Standard
CUST-2209,Varun Deshmukh,Thane,Maharashtra,Standard
CUST-2210,Pooja Gupta,Kolkata,West Bengal,Standard
CUST-2211,Nikhil Nair,Ahmedabad,Gujarat,Standard
CUST-2212,Rohan Chopra,Pune,Maharashtra,Standard
CUST-2213,Priya Sharma,Mumbai,Maharashtra,Frequent Buyer
CUST-2214,Diya Joshi,Ahmedabad,Gujarat,Standard
CUST-2215,Rohan Joshi,Delhi,Delhi,Standard
CUST-2216,Neha Mehta,Delhi,Delhi,VIP Customer
CUST-2217,Sneha Reddy,Kolkata,West Bengal,Frequent Buyer
CUST-2218,Riya Mehta,Bengaluru,Karnataka,Frequent Buyer
CUST-2219,Priya Chopra,Ahmedabad,Gujarat,Standard
CUST-2220,Sneha Gupta,Jaipur,Rajasthan,Standard
CUST-2221,Nikhil Nair,Jaipur,Rajasthan,VIP Customer
CUST-2222,Ananya Gupta,Jaipur,Rajasthan,Frequent Buyer
CUST-2223,Siddharth Sharma,Jaipur,Rajasthan,Standard
CUST-2224,Amit Sharma,Delhi,Delhi,Frequent Buyer
CUST-2225,Varun Singh,Thane,Maharashtra,Standard
CUST-2226,Diya Mehta,Pune,Maharashtra,Standard
CUST-2227,Varun Reddy,Bengaluru,Karnataka,Standard
CUST-2228,Nikhil Deshmukh,Mumbai,Maharashtra,Standard
CUST-2229,Kavya Shah,Thane,Maharashtra,Standard
CUST-2230,Amit Mehta,Chennai,Tamil Nadu,Standard
CUST-2231,Kavya Nair,Hyderabad,Telangana,Frequent Buyer
CUST-2232,Riya Deshmukh,Ahmedabad,Gujarat,Standard
CUST-2233,Ananya Deshmukh,Pune,Maharashtra,Standard
CUST-2234,Kavya Rao,Kolkata,West Bengal,Frequent Buyer
CUST-2235,Aditya Kulkarni,Chennai,Tamil Nadu,Standard
CUST-2236,Ishita Deshmukh,Kolkata,West Bengal,Standard
CUST-2237,Amit Sharma,Delhi,Delhi,Standard
CUST-2238,Kavya Mehta,Hyderabad,Telangana,Standard
CUST-2239,Meera Patel,Ahmedabad,Gujarat,Frequent Buyer
CUST-2240,Amit Sharma,Chennai,Tamil Nadu,Standard
CUST-2241,Aditya Kulkarni,Mumbai,Maharashtra,Frequent Buyer
CUST-2242,Amit Patel,Kolkata,West Bengal,Frequent Buyer
CUST-2243,Diya Shah,Chennai,Tamil Nadu,Standard
CUST-2244,Siddharth Gupta,Pune,Maharashtra,Standard
CUST-2245,Ananya Kulkarni,Jaipur,Rajasthan,Standard
CUST-2246,Ishita Rao,Bengaluru,Karnataka,VIP Customer
CUST-2247,Riya Sharma,Pune,Maharashtra,Standard
CUST-2248,Meera Reddy,Mumbai,Maharashtra,Frequent Buyer
CUST-2249,Rahul Reddy,Kolkata,West Bengal,Standard
CUST-2250,Aarav Nair,Delhi,Delhi,Standard
CUST-2251,Pooja Mehta,Ahmedabad,Gujarat,Standard
CUST-2252,Rahul Chopra,Ahmedabad,Gujarat,Frequent Buyer
CUST-2253,Diya Joshi,Thane,Maharashtra,Frequent Buyer
CUST-2254,Diya Joshi,Ahmedabad,Gujarat,Standard
CUST-2255,Meera Shah,Ahmedabad,Gujarat,Standard
CUST-2256,Riya Sharma,Pune,Maharashtra,Frequent Buyer
CUST-2257,Neha Joshi,Mumbai,Maharashtra,Standard
CUST-2258,Nikhil Kulkarni,Pune,Maharashtra,Standard
CUST-2259,Ishita Sharma,Thane,Maharashtra,Standard
CUST-2260,Ishita Reddy,Mumbai,Maharashtra,Standard
CUST-2261,Amit Kulkarni,Kolkata,West Bengal,Standard
CUST-2262,Ananya Verma,Kolkata,West Bengal,Standard
CUST-2263,Varun Nair,Pune,Maharashtra,Standard
CUST-2264,Kavya Reddy,Delhi,Delhi,Standard
CUST-2265,Priya Reddy,Mumbai,Maharashtra,Frequent Buyer
CUST-2266,Varun Kulkarni,Mumbai,Maharashtra,Standard
CUST-2267,Amit Banerjee,Delhi,Delhi,Standard
CUST-2268,Rahul Nair,Pune,Maharashtra,Standard
CUST-2269,Amit Gupta,Hyderabad,Telangana,Standard
CUST-2270,Riya Chopra,Ahmedabad,Gujarat,Standard
CUST-2271,Aditya Shah,Jaipur,Rajasthan,Frequent Buyer
CUST-2272,Vikram Sharma,Hyderabad,Telangana,VIP Customer
CUST-2273,Kavya Chopra,Bengaluru,Karnataka,VIP Customer
CUST-2274,Riya Reddy,Hyderabad,Telangana,Standard
CUST-2275,Siddharth Gupta,Jaipur,Rajasthan,Standard
CUST-2276,Aditya Kulkarni,Chennai,Tamil Nadu,Standard
CUST-2277,Riya Joshi,Bengaluru,Karnataka,VIP Customer
CUST-2278,Amit Rao,Delhi,Delhi,Standard
CUST-2279,Rahul Banerjee,Chennai,Tamil Nadu,Standard
CUST-2280,Nikhil Gupta,Hyderabad,Telangana,Standard
CUST-2281,Ishita Deshmukh,Mumbai,Maharashtra,Standard
CUST-2282,Karan Verma,Thane,Maharashtra,Standard
CUST-2283,Neha Deshmukh,Jaipur,Rajasthan,Standard
CUST-2284,Pooja Singh,Chennai,Tamil Nadu,Frequent Buyer
CUST-2285,Vikram Rao,Ahmedabad,Gujarat,Standard
CUST-2286,Rohan Sharma,Pune,Maharashtra,Standard
CUST-2287,Ananya Rao,Delhi,Delhi,Frequent Buyer
CUST-2288,Sneha Shah,Kolkata,West Bengal,Standard
CUST-2289,Riya Patel,Mumbai,Maharashtra,Standard
CUST-2290,Ananya Reddy,Bengaluru,Karnataka,Frequent Buyer
CUST-2291,Riya Rao,Hyderabad,Telangana,Standard
CUST-2292,Sneha Gupta,Thane,Maharashtra,Frequent Buyer
CUST-2293,Nikhil Rao,Chennai,Tamil Nadu,Frequent Buyer
CUST-2294,Sneha Shah,Bengaluru,Karnataka,Standard
CUST-2295,Rahul Singh,Kolkata,West Bengal,Frequent Buyer
CUST-2296,Nikhil Nair,Pune,Maharashtra,Standard
CUST-2297,Meera Chopra,Kolkata,West Bengal,Standard
CUST-2298,Priya Chopra,Mumbai,Maharashtra,Standard
CUST-2299,Pooja Rao,Delhi,Delhi,VIP Customer
CUST-2300,Varun Deshmukh,Thane,Maharashtra,Frequent Buyer
CUST-2301,Meera Deshmukh,Pune,Maharashtra,Frequent Buyer
CUST-2302,Rohan Kulkarni,Chennai,Tamil Nadu,Standard
CUST-2303,Nikhil Reddy,Bengaluru,Karnataka,VIP Customer
CUST-2304,Nikhil Nair,Thane,Maharashtra,Frequent Buyer
CUST-2305,Pooja Deshmukh,Chennai,Tamil Nadu,Standard
CUST-2306,Nikhil Shah,Ahmedabad,Gujarat,Standard
CUST-2307,Nikhil Reddy,Chennai,Tamil Nadu,Standard
CUST-2308,Ananya Rao,Chennai,Tamil Nadu,Frequent Buyer
CUST-2309,Sneha Deshmukh,Kolkata,West Bengal,Frequent Buyer
CUST-2310,Varun Mehta,Bengaluru,Karnataka,Standard
CUST-2311,Amit Shah,Ahmedabad,Gujarat,Standard
CUST-2312,Siddharth Gupta,Jaipur,Rajasthan,Standard
CUST-2313,Meera Singh,Kolkata,West Bengal,Standard
CUST-2314,Pooja Rao,Chennai,Tamil Nadu,Frequent Buyer
CUST-2315,Rohan Deshmukh,Ahmedabad,Gujarat,Frequent Buyer
CUST-2316,Amit Verma,Jaipur,Rajasthan,Frequent Buyer
CUST-2317,Priya Verma,Chennai,Tamil Nadu,Frequent Buyer
CUST-2318,Sneha Shah,Bengaluru,Karnataka,Frequent Buyer
CUST-2319,Aarav Nair,Jaipur,Rajasthan,Standard
CUST-2320,Aarav Singh,Ahmedabad,Gujarat,Standard
CUST-2321,Karan Gupta,Hyderabad,Telangana,Standard
CUST-2322,Priya Nair,Mumbai,Maharashtra,Standard
CUST-2323,Rahul Rao,Bengaluru,Karnataka,Standard
CUST-2324,Aarav Deshmukh,Hyderabad,Telangana,Standard
CUST-2325,Aditya Reddy,Hyderabad,Telangana,Standard
CUST-2326,Kavya Reddy,Delhi,Delhi,Frequent Buyer
CUST-2327,Priya Verma,Jaipur,Rajasthan,Standard
CUST-2328,Ishita Gupta,Jaipur,Rajasthan,Frequent Buyer
CUST-2329,Rahul Sharma,Bengaluru,Karnataka,VIP Customer
CUST-2330,Sneha Rao,Mumbai,Maharashtra,Standard
CUST-2331,Aditya Reddy,Mumbai,Maharashtra,Frequent Buyer
CUST-2332,Varun Nair,Ahmedabad,Gujarat,VIP Customer
CUST-2333,Aarav Chopra,Kolkata,West Bengal,Frequent Buyer
CUST-2334,Aarav Rao,Hyderabad,Telangana,Frequent Buyer
CUST-2335,Pooja Patel,Jaipur,Rajasthan,Standard
CUST-2336,Ananya Rao,Thane,Maharashtra,Standard
CUST-2337,Varun Sharma,Delhi,Delhi,Standard
CUST-2338,Meera Patel,Delhi,Delhi,Frequent Buyer
CUST-2339,Priya Sharma,Thane,Maharashtra,Standard
CUST-2340,Amit Sharma,Jaipur,Rajasthan,Standard
CUST-2341,Riya Deshmukh,Chennai,Tamil Nadu,Frequent Buyer
CUST-2342,Ishita Shah,Hyderabad,Telangana,Standard
CUST-2343,Siddharth Deshmukh,Kolkata,West Bengal,Standard
CUST-2344,Amit Shah,Ahmedabad,Gujarat,Frequent Buyer
CUST-2345,Pooja Banerjee,Hyderabad,Telangana,Frequent Buyer
CUST-2346,Rahul Patel,Ahmedabad,Gujarat,Standard
CUST-2347,Pooja Kulkarni,Bengaluru,Karnataka,VIP Customer
CUST-2348,Karan Mehta,Delhi,Delhi,Standard
CUST-2349,Varun Banerjee,Hyderabad,Telangana,Standard
CUST-2350,Siddharth Deshmukh,Pune,Maharashtra,Standard
CUST-2351,Aditya Shah,Pune,Maharashtra,Standard
CUST-2352,Ishita Joshi,Delhi,Delhi,Standard
CUST-2353,Nikhil Gupta,Delhi,Delhi,Standard
CUST-2354,Aarav Chopra,Jaipur,Rajasthan,Standard
CUST-2355,Ananya Sharma,Bengaluru,Karnataka,Frequent Buyer
CUST-2356,Siddharth Banerjee,Bengaluru,Karnataka,Standard
CUST-2357,Pooja Chopra,Thane,Maharashtra,Standard
CUST-2358,Rahul Rao,Jaipur,Rajasthan,Standard
CUST-2359,Rohan Shah,Kolkata,West Bengal,Standard
CUST-2360,Vikram Rao,Pune,Maharashtra,Frequent Buyer
CUST-2361,Neha Deshmukh,Hyderabad,Telangana,VIP Customer
CUST-2362,Ananya Verma,Chennai,Tamil Nadu,Frequent Buyer
CUST-2363,Kavya Singh,Mumbai,Maharashtra,Standard
CUST-2364,Ishita Shah,Chennai,Tamil Nadu,Standard
CUST-2365,Karan Patel,Bengaluru,Karnataka,Standard
CUST-2366,Sneha Singh,Jaipur,Rajasthan,Standard
CUST-2367,Varun Reddy,Thane,Maharashtra,Standard
CUST-2368,Aditya Singh,Hyderabad,Telangana,Standard
CUST-2369,Rohan Gupta,Delhi,Delhi,Standard
CUST-2370,Varun Kulkarni,Ahmedabad,Gujarat,Standard
CUST-2371,Rahul Chopra,Chennai,Tamil Nadu,Standard
CUST-2372,Riya Verma,Pune,Maharashtra,Frequent Buyer
CUST-2373,Varun Chopra,Pune,Maharashtra,Standard
CUST-2374,Amit Joshi,Kolkata,West Bengal,Standard
CUST-2375,Riya Patel,Bengaluru,Karnataka,Standard
CUST-2376,Diya Patel,Mumbai,Maharashtra,Standard
CUST-2377,Meera Sharma,Jaipur,Rajasthan,Standard
CUST-2378,Diya Sharma,Bengaluru,Karnataka,Frequent Buyer
CUST-2379,Nikhil Banerjee,Bengaluru,Karnataka,Standard
CUST-2380,Priya Sharma,Delhi,Delhi,Standard
CUST-2381,Ishita Patel,Mumbai,Maharashtra,Frequent Buyer
CUST-2382,Priya Joshi,Ahmedabad,Gujarat,Frequent Buyer
CUST-2383,Siddharth Gupta,Bengaluru,Karnataka,Standard
CUST-2384,Karan Rao,Kolkata,West Bengal,Standard
CUST-2385,Rohan Sharma,Chennai,Tamil Nadu,VIP Customer
CUST-2386,Nikhil Shah,Hyderabad,Telangana,Standard
CUST-2387,Kavya Chopra,Mumbai,Maharashtra,Standard
CUST-2388,Varun Chopra,Hyderabad,Telangana,Frequent Buyer
CUST-2389,Vikram Sharma,Hyderabad,Telangana,Standard
CUST-2390,Sneha Reddy,Bengaluru,Karnataka,Frequent Buyer
CUST-2391,Ishita Shah,Ahmedabad,Gujarat,Frequent Buyer
CUST-2392,Pooja Nair,Delhi,Delhi,Standard
CUST-2393,Meera Mehta,Pune,Maharashtra,Standard
CUST-2394,Rahul Banerjee,Pune,Maharashtra,Frequent Buyer
CUST-2395,Aditya Nair,Mumbai,Maharashtra,Standard
CUST-2396,Rahul Banerjee,Chennai,Tamil Nadu,Standard
CUST-2397,Vikram Sharma,Thane,Maharashtra,Frequent Buyer
CUST-2398,Amit Mehta,Kolkata,West Bengal,Standard
CUST-2399,Aarav Rao,Bengaluru,Karnataka,Standard
CUST-2400,Aarav Mehta,Thane,Maharashtra,Standard
CUST-2401,Aarav Sharma,Jaipur,Rajasthan,Standard
CUST-2402,Rahul Kulkarni,Bengaluru,Karnataka,VIP Customer
CUST-2403,Meera Shah,Jaipur,Rajasthan,Standard
CUST-2404,Diya Sharma,Jaipur,Rajasthan,Frequent Buyer
CUST-2405,Nikhil Gupta,Pune,Maharashtra,Standard
CUST-2406,Ishita Nair,Pune,Maharashtra,VIP Customer
CUST-2407,Ananya Sharma,Pune,Maharashtra,Standard
CUST-2408,Rahul Verma,Ahmedabad,Gujarat,Standard
CUST-2409,Nikhil Rao,Bengaluru,Karnataka,Standard
CUST-2410,Vikram Mehta,Mumbai,Maharashtra,Frequent Buyer
CUST-2411,Siddharth Rao,Bengaluru,Karnataka,Standard
CUST-2412,Nikhil Shah,Thane,Maharashtra,Standard
CUST-2413,Pooja Banerjee,Ahmedabad,Gujarat,Standard
CUST-2414,Sneha Mehta,Ahmedabad,Gujarat,Frequent Buyer
CUST-2415,Nikhil Verma,Pune,Maharashtra,Standard
CUST-2416,Neha Sharma,Delhi,Delhi,Frequent Buyer
CUST-2417,Aarav Singh,Ahmedabad,Gujarat,Standard
CUST-2418,Kavya Patel,Hyderabad,Telangana,Frequent Buyer
CUST-2419,Aarav Reddy,Chennai,Tamil Nadu,Standard
CUST-2420,Neha Rao,Kolkata,West Bengal,Frequent Buyer
CUST-2421,Ananya Patel,Hyderabad,Telangana,VIP Customer
CUST-2422,Kavya Sharma,Kolkata,West Bengal,Frequent Buyer
CUST-2423,Karan Singh,Delhi,Delhi,Frequent Buyer
CUST-2424,Siddharth Rao,Pune,Maharashtra,Standard
CUST-2425,Diya Rao,Mumbai,Maharashtra,Standard
CUST-2426,Aarav Sharma,Thane,Maharashtra,Standard
CUST-2427,Aditya Singh,Ahmedabad,Gujarat,Frequent Buyer
CUST-2428,Meera Sharma,Mumbai,Maharashtra,VIP Customer
CUST-2429,Rohan Gupta,Kolkata,West Bengal,VIP Customer
CUST-2430,Neha Patel,Bengaluru,Karnataka,Standard
CUST-2431,Aarav Reddy,Bengaluru,Karnataka,Standard
CUST-2432,Vikram Reddy,Ahmedabad,Gujarat,Frequent Buyer
CUST-2433,Siddharth Kulkarni,Hyderabad,Telangana,Frequent Buyer
CUST-2434,Ishita Rao,Bengaluru,Karnataka,Frequent Buyer
CUST-2435,Ishita Mehta,Hyderabad,Telangana,Frequent Buyer
CUST-2436,Aditya Singh,Mumbai,Maharashtra,Standard
CUST-2437,Aditya Chopra,Kolkata,West Bengal,Standard
CUST-2438,Aarav Rao,Pune,Maharashtra,Frequent Buyer
CUST-2439,Diya Rao,Kolkata,West Bengal,Standard
CUST-2440,Vikram Singh,Thane,Maharashtra,Standard
CUST-2441,Ananya Shah,Mumbai,Maharashtra,VIP Customer
CUST-2442,Vikram Shah,Pune,Maharashtra,Standard
CUST-2443,Pooja Rao,Chennai,Tamil Nadu,VIP Customer
CUST-2444,Ananya Kulkarni,Ahmedabad,Gujarat,Standard
CUST-2445,Varun Kulkarni,Hyderabad,Telangana,Standard
CUST-2446,Siddharth Mehta,Mumbai,Maharashtra,Standard
CUST-2447,Meera Joshi,Kolkata,West Bengal,Frequent Buyer
CUST-2448,Aarav Sharma,Kolkata,West Bengal,Standard
CUST-2449,Rahul Reddy,Bengaluru,Karnataka,Standard
CUST-2450,Aditya Joshi,Chennai,Tamil Nadu,Standard
CUST-2451,Sneha Rao,Ahmedabad,Gujarat,Standard
CUST-2452,Ananya Gupta,Bengaluru,Karnataka,Frequent Buyer
CUST-2453,Karan Verma,Kolkata,West Bengal,Standard
CUST-2454,Pooja Reddy,Jaipur,Rajasthan,Standard
CUST-2455,Rahul Sharma,Bengaluru,Karnataka,Standard
CUST-2456,Rohan Kulkarni,Pune,Maharashtra,Standard
CUST-2457,Rohan Banerjee,Kolkata,West Bengal,Standard
CUST-2458,Karan Singh,Thane,Maharashtra,Standard
CUST-2459,Neha Sharma,Hyderabad,Telangana,Standard
CUST-2460,Nikhil Patel,Ahmedabad,Gujarat,Standard
CUST-2461,Siddharth Singh,Mumbai,Maharashtra,Standard
CUST-2462,Ishita Mehta,Jaipur,Rajasthan,Standard
CUST-2463,Aditya Joshi,Mumbai,Maharashtra,Standard
CUST-2464,Kavya Nair,Chennai,Tamil Nadu,Standard
CUST-2465,Nikhil Reddy,Delhi,Delhi,Standard
CUST-2466,Siddharth Joshi,Pune,Maharashtra,Standard
CUST-2467,Kavya Deshmukh,Chennai,Tamil Nadu,Standard
CUST-2468,Sneha Gupta,Bengaluru,Karnataka,Standard
CUST-2469,Meera Chopra,Pune,Maharashtra,VIP Customer
CUST-2470,Ishita Banerjee,Kolkata,West Bengal,VIP Customer
CUST-2471,Ishita Kulkarni,Hyderabad,Telangana,Standard
CUST-2472,Nikhil Singh,Chennai,Tamil Nadu,Frequent Buyer
CUST-2473,Priya Singh,Hyderabad,Telangana,Standard
CUST-2474,Ananya Reddy,Jaipur,Rajasthan,Frequent Buyer
CUST-2475,Nikhil Chopra,Bengaluru,Karnataka,Standard
CUST-2476,Ishita Chopra,Kolkata,West Bengal,Standard
CUST-2477,Nikhil Verma,Jaipur,Rajasthan,Standard
CUST-2478,Riya Chopra,Ahmedabad,Gujarat,Standard
CUST-2479,Aarav Mehta,Jaipur,Rajasthan,Standard
CUST-2480,Priya Rao,Ahmedabad,Gujarat,Frequent Buyer
CUST-2481,Aarav Gupta,Hyderabad,Telangana,Frequent Buyer
